interpro_id	all_genes_with	all_genes_without	test_genes_with	test_genes_without	fra_all_genes_with	fra_test_genes_with	chisq_statistic	chisq_df	chisq_p	interpro_description	pos_neg	p.adj
IPR037436	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Sorting nexin-14, PX domain	negative	1
IPR037438	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Talin-1/2, rod-segment	negative	1
IPR037446	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Histidine acid phosphatase, VIP1 family	negative	1
IPR037447	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Small ribosomal subunit protein eS10	negative	1
IPR037448	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Zwei Ig domain protein zig-8	negative	1
IPR037503	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	rRNA-processing protein Fcf1, PIN domain	negative	1
IPR037515	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Ribose-phosphate pyrophosphokinase, bacterial-type	negative	1
IPR037516	5	31414	0	7827	0.00015913937426398	0	0.309671481272178	1	0.577881847533104	Tripartite DENN domain	negative	1
IPR037518	6	31413	0	7827	0.000190967249116776	0	0.506632106173702	1	0.476600437341548	MPN domain	negative	1
IPR037519	6	31413	3	7824	0.000190967249116776	0.000383288616328095	0.346059281316259	1	0.556352397275948	LITAF domain containing protein	negative	1
IPR037520	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Folliculin/SMCR8, longin domain	negative	1
IPR037521	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Folliculin/SMCR8, tripartite DENN domain	negative	1
IPR037523	3	31416	1	7826	9.54836245583882e-05	0.000127762872109365	4.81587351127405e-26	1	0.999999999999825	Vicinal oxygen chelate (VOC) domain	negative	1
IPR037588	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Target of rapamycin complex subunit LST8	negative	1
IPR037593	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	MIOS/Sea4	negative	1
IPR037607	3	31416	1	7826	9.54836245583882e-05	0.000127762872109365	4.81587351127405e-26	1	0.999999999999825	Diacylglycerol kinase	negative	1
IPR037608	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Stromal interaction molecule	negative	1
IPR037617	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Liprin-beta, SAM domain repeat 1	negative	1
IPR037618	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Liprin-beta, SAM domain repeat 2	negative	1
IPR037660	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Coiled-coil domain-containing protein 51	negative	1
IPR037665	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Nucleoporin peptidase S59-like	negative	1
IPR037671	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	GPI ethanolamine phosphate transferase 1, N-terminal	negative	1
IPR037674	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	GPI ethanolamine phosphate transferase 2, N-terminal	negative	1
IPR037675	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	GPI ethanolamine phosphate transferase 3, N-terminal	negative	1
IPR037679	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Anaphase-promoting complex subunit 5	negative	1
IPR037685	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	RNA polymerase RBP11	negative	1
IPR037689	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	BAG family molecular chaperone regulator 2	negative	1
IPR037721	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Ferlin family	negative	1
IPR037723	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Ferlin, fourth C2 domain	negative	1
IPR037724	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Ferlin, fifth C2 domain	negative	1
IPR037725	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Ferlin, sixth C2 domain	negative	1
IPR037730	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Mitochondrial inner membrane protease subunit 2	negative	1
IPR037733	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Extended synaptotagmin, C2A domain	negative	1
IPR037746	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Protein Dok-7	negative	1
IPR037749	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Extended synaptotagmin, C2B domain	negative	1
IPR037768	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Copine, C2B domain	negative	1
IPR037770	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Cyclin-dependent kinase 7	negative	1
IPR037789	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Rab11-family interacting protein class I	negative	1
IPR037796	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Transcription initiation factor TFIID subunit 6	negative	1
IPR037800	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Histone acetyltransferase GCN5	negative	1
IPR037802	2	31417	1	7826	6.36557497055922e-05	0.000127762872109365	2.68836078854197e-25	1	0.999999999999586	SAGA-associated factor 29	negative	1
IPR037808	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Dedicator of cytokinesis C, C2 domain	negative	1
IPR037818	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Transcription initiation factor TFIID subunit 8	negative	1
IPR037831	2	31417	1	7826	6.36557497055922e-05	0.000127762872109365	2.68836078854197e-25	1	0.999999999999586	SNX17/27/31-like	negative	1
IPR037836	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	SNX17, atypical FERM-like domain	negative	1
IPR037840	2	31417	0	7827	6.36557497055922e-05	0	4.21992207482755e-25	1	0.999999999999482	Anillin, PH domain	negative	1
IPR037847	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	GRAM domain-containing protein 4	negative	1
IPR037850	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Retinoblastoma-binding protein 5/Swd1	negative	1
IPR037856	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Sdc1/DPY30	negative	1
IPR037863	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Rho GTPase-activating protein 6/36	negative	1
IPR037871	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Phafin, PH domain	negative	1
IPR037872	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Rab3	negative	1
IPR037874	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Cdc42	negative	1
IPR037895	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	NudC domain-containing protein 1	negative	1
IPR037912	2	31417	0	7827	6.36557497055922e-05	0	4.21992207482755e-25	1	0.999999999999482	Microspherule protein 1	negative	1
IPR037930	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Tom40	negative	1
IPR037936	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Netrin receptor UNC5	negative	1
IPR037948	2	31417	0	7827	6.36557497055922e-05	0	4.21992207482755e-25	1	0.999999999999482	Chromo domain-containing protein cec-4/Chromobox protein homolog hpl-2	negative	1
IPR037959	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	PICK1, BAR domain	negative	1
IPR037968	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Protein polybromo-1, Bromodomain 5	negative	1
IPR037977	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Afadin, cargo binding domain	negative	1
IPR037992	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	TRAPP complex, Trs33 subunit	negative	1
IPR038007	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	RBP-Jkappa, IPT domain	negative	1
IPR038028	2	31417	0	7827	6.36557497055922e-05	0	4.21992207482755e-25	1	0.999999999999482	Nucleosome-remodeling factor subunit BPTF	negative	1
IPR038050	48	31371	25	7802	0.00152773799293421	0.00319407180273413	8.49521930951024	1	0.00356080853050057	Neuronal acetylcholine receptor	negative	0.526899358048437
IPR038060	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	KICSTOR complex protein C12orf66-like, central domain superfamily	negative	1
IPR038077	5	31414	4	7823	0.00015913937426398	0.00051105148843746	2.02374276285055	1	0.154857037174118	Troponin domain superfamily	negative	1
IPR038089	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Mediator of RNA polymerase II, subunit Med31 superfamily	negative	1
IPR038090	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	DNA replication factor Cdt1, C-terminal WH domain superfamily	negative	1
IPR038092	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Phosphorylated adapter RNA export protein, RNA-binding domain superfamily	negative	1
IPR038095	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Costars domain superfamily	negative	1
IPR038096	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	TEA/ATTS domain superfamily	negative	1
IPR038097	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Large ribosomal subunit protein eL36 domain superfamily	negative	1
IPR038100	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	NVL2, N-terminal domain superfamily	negative	1
IPR038102	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	EYA domain superfamily	negative	1
IPR038103	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Cell division control protein 73, C-terminal domain superfamily	negative	1
IPR038105	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Kinesin-like protein Kif23, Arf6-interacting domain superfamily	negative	1
IPR038108	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	RPN13, DEUBAD domain superfamily	negative	1
IPR038120	3	31416	0	7827	9.54836245583882e-05	0	0.0201766332056444	1	0.887044874942157	RNA polymerase Rpb1, funnel domain superfamily	negative	1
IPR038122	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	PFU domain superfamily	negative	1
IPR038129	2	31417	0	7827	6.36557497055922e-05	0	4.21992207482755e-25	1	0.999999999999482	Nanos domain superfamily	negative	1
IPR038135	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Methylthiotransferase, N-terminal domain superfamily	negative	1
IPR038156	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Phytochelatin synthase, N-terminal domain superfamily	negative	1
IPR038158	5	31414	3	7824	0.00015913937426398	0.000383288616328095	0.640682845951692	1	0.423463636898878	H-NOX domain superfamily	negative	1
IPR038167	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	SSRP1 domain superfamily	negative	1
IPR038168	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Transcription factor DP, C-terminal domain superfamily	negative	1
IPR038173	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Transcription factor COE, DNA-binding domain superfamily	negative	1
IPR038178	4	31415	0	7827	0.000127311499411184	0	0.138820631640746	1	0.709456290231413	Kringle superfamily	negative	1
IPR038184	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	CSTF1, dimerization domain superfamily	negative	1
IPR038185	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	MyTH4 domain superfamily	negative	1
IPR038187	2	31417	1	7826	6.36557497055922e-05	0.000127762872109365	2.68836078854197e-25	1	0.999999999999586	NAC A/B domain superfamily	negative	1
IPR038189	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Cdc37, Hsp90-binding domain superfamily	negative	1
IPR038204	2	31417	0	7827	6.36557497055922e-05	0	4.21992207482755e-25	1	0.999999999999482	Antibacterial factor-related peptide superfamily	negative	1
IPR038207	4	31415	1	7826	0.000127311499411184	0.000127762872109365	2.68295482200928e-29	1	0.999999999999996	DIX domain superfamily	negative	1
IPR038217	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	MRG, C-terminal domain superfamily	negative	1
IPR038219	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Selenoprotein F/M, thioredoxin-like domain superfamily	negative	1
IPR038237	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Small ribosomal subunit protein eS4, central domain superfamily	negative	1
IPR038253	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	SRP68, N-terminal domain superfamily	negative	1
IPR038254	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	DNA/RNA-binding protein KIN17, WH-like domain superfamily	negative	1
IPR038260	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Vps53, C-terminal domain superfamily	negative	1
IPR038261	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Golgi phosphoprotein 3-like domain superfamily	negative	1
IPR038286	4	31415	1	7826	0.000127311499411184	0.000127762872109365	2.68295482200928e-29	1	0.999999999999996	Inositol polyphosphate kinase superfamily	negative	1
IPR038289	2	31417	2	7825	6.36557497055922e-05	0.00025552574421873	0.772300871409216	1	0.379506199200264	DVA-1 superfamily	negative	1
IPR038294	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	SLBP, RNA-binding domain superfamily	negative	1
IPR038299	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Alpha-glycerophosphate oxidase, C-terminal domain superfamily	negative	1
IPR038322	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Pex19, C-terminal domain superfamily	negative	1
IPR038324	2	31417	0	7827	6.36557497055922e-05	0	4.21992207482755e-25	1	0.999999999999482	Rpb4/RPC9 superfamily	negative	1
IPR038330	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	TspO/MBR-related superfamily	negative	1
IPR038336	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	NET domain superfamily	negative	1
IPR038340	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	MRP-L47 superfamily, mitochondrial	negative	1
IPR038350	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Orai superfamily	negative	1
IPR038364	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Urocanase, central domain superfamily	negative	1
IPR038375	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Protein arginine methyltransferase NDUFAF7 superfamily	negative	1
IPR038376	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	ATP synthase, alpha subunit, C-terminal domain superfamily	negative	1
IPR038377	2	31417	2	7825	6.36557497055922e-05	0.00025552574421873	0.772300871409216	1	0.379506199200264	Sodium/glucose symporter superfamily	negative	1
IPR038380	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Small ribosomal subunit protein bS21 superfamily	negative	1
IPR038386	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Beta-thymosin superfamily	negative	1
IPR038398	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	NAB co-repressor domain 2 superfamily	negative	1
IPR038407	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Vesicle transport v-SNARE, N-terminal domain superfamily	negative	1
IPR038412	3	31416	3	7824	9.54836245583882e-05	0.000383288616328095	1.77365716065863	1	0.182930123458058	Pepsin inhibitor-3 domain superfamily	negative	1
IPR038418	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	6-pyruvoyl tetrahydropterin synthase/QueD superfamily	negative	1
IPR038425	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	GAT domain superfamily	negative	1
IPR038437	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	GINS complex, subunit Psf3 superfamily	negative	1
IPR038441	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	THAP-type zinc finger superfamily	negative	1
IPR038446	3	31416	0	7827	9.54836245583882e-05	0	0.0201766332056444	1	0.887044874942157	CEBP, ZZ domain superfamily	negative	1
IPR038459	3	31416	0	7827	9.54836245583882e-05	0	0.0201766332056444	1	0.887044874942157	tRNA methyltransferase TRM10-type domain superfamily	negative	1
IPR038460	2	31417	1	7826	6.36557497055922e-05	0.000127762872109365	2.68836078854197e-25	1	0.999999999999586	Acetyl-CoA hydrolase/transferase, C-terminal domain superfamily	negative	1
IPR038466	2	31417	1	7826	6.36557497055922e-05	0.000127762872109365	2.68836078854197e-25	1	0.999999999999586	Peptidase S8, pro-domain superfamily	negative	1
IPR038479	56	31363	11	7816	0.00178236099175658	0.00140539159320302	0.324695773233169	1	0.568799229120842	Transthyretin-like superfamily	negative	1
IPR038492	2	31417	0	7827	6.36557497055922e-05	0	4.21992207482755e-25	1	0.999999999999482	GBBH-like, N-terminal domain superfamily	negative	1
IPR038495	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	V-type ATPase subunit E, C-terminal domain superfamily	negative	1
IPR038499	3	31416	0	7827	9.54836245583882e-05	0	0.0201766332056444	1	0.887044874942157	BRO1 domain superfamily	negative	1
IPR038508	3	31416	1	7826	9.54836245583882e-05	0.000127762872109365	4.81587351127405e-26	1	0.999999999999825	ArfGAP domain superfamily	negative	1
IPR038510	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Spt4 superfamily	negative	1
IPR038511	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	TAP42/TAP46-like superfamily	negative	1
IPR038513	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	FAIM1 domain superfamily	negative	1
IPR038518	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Glycosyl hydrolase family 63, N-terminal domain superfamily	negative	1
IPR038526	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Large ribosomal subunit protein eL22 superfamily	negative	1
IPR038532	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	NADH dehydrogenase ubiquinone Fe-S protein 4-like superfamily	negative	1
IPR038534	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Rtr1/RPAP2 domain superfamily	negative	1
IPR038535	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	CCR4-NOT subunit 1, TTP binding domain superfamily	negative	1
IPR038538	2	31417	1	7826	6.36557497055922e-05	0.000127762872109365	2.68836078854197e-25	1	0.999999999999586	MTERF superfamily, mitochondrial/chloroplastic	negative	1
